Serial,Day,Location,Liters,Lat,Lng,Color
1524276,29,Coolock - SPAR - Main St Meets Ross Place,2952,53.38708597,-6.201147747,"[128, 128, 128]"
1524280,29,Darndale - Belcamp Square - Di Lucias Takeaway,2498,53.40151703,-6.194776129,"[128, 128, 128]"
1524330,29,Coolock - Main St. - Opp Bank Of Ireland,3179,53.38936109,-6.200586401,"[128, 128, 128]"
1524336,29,Santry - Swords Rd - Old Swiss Cottages,908,53.39621661,-6.245206337,"[128, 128, 128]"
1524347,29,Santry - Swords Rd - Paddy Power/The Comet,2952,53.38868993,-6.246009763,"[128, 128, 128]"
1524349,29,Santry - Swords Rd - Whitehall Church At Pedestrian X over,1022,53.38429571,-6.24323482,"[128, 128, 128]"
1524359,29,Coolock - Ardberg Park - Green Area,1703,53.38549239,-6.204570559,"[128, 128, 128]"
1524676,29,"Darndale - Belcamp Square - School Side Entrance to Sq,",113,53.40137759,-6.194398634,"[255, 0, 0]"
1527293,29,Darndale - Belcamp Square - Bobs News Nearby,227,53.401561,-6.194555936,"[255, 0, 0]"
1527332,29,Clontarf - James Larkin Rd - Causeway Rd - Bull Island - Howth Side,567,53.37401525,-6.16407501,"[128, 128, 128]"
1527452,29,Botantic Gardens Main Entrance,2157,53.37160216,-6.269472021,"[128, 128, 128]"
1527466,29,Botanic Gardens Main Entrance - Bus Stop 151,2952,53.37190664,-6.269301927,"[128, 128, 128]"
1527469,29,Shanard Rd - Rafo Pizza,4088,53.39078369,-6.256951168,"[128, 128, 128]"
1527476,29,Smithfield - Fresh Supermarket - Green Area,14535,53.34918725,-6.278228102,"[0, 255, 0]"
1527478,29,Ballygall Road Finglas- At Bus Stop 138 Inbound,3747,53.3900701,-6.291896385,"[128, 128, 128]"
1527482,29,Greendale/Thornville Junction Opp Kilbarrack Utd. Clubhouse,794,53.38652022,-6.15587231,"[128, 128, 128]"
1527483,29,Poppintree - Quinns Centra,6132,53.4001552,-6.277004999,"[128, 128, 128]"
1527501,29,Clontarf - La costa Chipper,2952,53.36269886,-6.218431342,"[128, 128, 128]"
1527506,29,Phibsborough - Crossguns Bridge - Inbound,1249,53.36444598,-6.271709579,"[128, 128, 128]"
1528741,29,Ballyfall - Fitzmaurice Rd - Next Door Off Licence,5337,53.38249215,-6.277519555,"[128, 128, 128]"
1528744,29,Emmett Rd -  Dublin Bikes Point,3293,53.34069088,-6.308588615,"[128, 128, 128]"
1528746,29,Phibsborough Rd Inbound - Crossguns Bridge - Snooker Centre,1249,53.36426914,-6.271755688,"[128, 128, 128]"
1528748,29,Dartry Park On Dodder Walk Road At Entrance To Park,2725,53.30730056,-6.26009644,"[128, 128, 128]"
1528752,29,North Strand Rd- Corner Of Charleville Mall,6700,53.35653773,-6.244407473,"[128, 128, 128]"
1528754,29,Drumcondra - Binns Bridge - Railway Side,1703,53.3616595,-6.25970162,"[128, 128, 128]"
1528769,29,Pigeon House Rd - Pesestrian Entrance to Beach,1703,53.33759871,-6.192277051,"[128, 128, 128]"
1528771,29,Phibsborough Rd Outbound - The Golden Chip Take Away,5678,53.36377602,-6.272302248,"[128, 128, 128]"
1528870,29,Outside Connolly Station - Inbound At Bus Stops.,454,53.35061066,-6.250205161,"[128, 128, 128]"
1528876,29,Chapelizod - Lucan Rd Outbound - Bus Stop 2197,2157,53.34805057,-6.346649273,"[128, 128, 128]"
1528885,29,Poolbeg Strand - Shelly Banks Car Park,2611,53.33822633,-6.182427565,"[128, 128, 128]"
1528886,29,Clontarf - Fairview End Inbound - Bus Stop 1736 - Opp House 69,794,53.36212974,-6.216930875,"[128, 128, 128]"
1528887,29,Clontarf - Opp Vernon Ave. - Beside Pumphouse - Opp Connollys,340,53.35881225,-6.195897891,"[128, 128, 128]"
1528892,29,Clontarf - Wooden Bridge - Bike Racks,1135,53.36073305,-6.182402872,"[128, 128, 128]"
1528896,29,Navan Rd - McDonalds Pedestrian Entrance,1703,53.36159973,-6.298664479,"[128, 128, 128]"
1528897,29,Old Cabra Rd - Hanlons Corner - Lidl,3520,53.35807114,-6.290017162,"[128, 128, 128]"
1528900,29,Navan Rd - Ashtown Roundabout Outbound - Bus Stop 1666,1022,53.37157924,-6.330404946,"[128, 128, 128]"
1528907,29,Drumcondra - Binns Bridge - Dorset Expert Garage,9539,53.36145463,-6.259863098,"[0, 255, 0]"
1528908,29,Chapelizod Main St - Mulberry House - Beside Parking Meter,681,53.34941573,-6.344219366,"[128, 128, 128]"
1530124,29,Quays - Custom House - Recycler,454,53.348231,-6.253336925,"[128, 128, 128]"
1530126,29,Westmoreland St. - Supermacs - at Bus Stop 317 - Recycler,3633,53.34632089,-6.259319739,"[128, 128, 128]"
1530128,29,Aston Quay - Westmoreland St - Circle K,2611,53.34670396,-6.259485763,"[128, 128, 128]"
1530129,29,North Wall Quay - Opp. Convention Centre - Recycler,1362,53.34738507,-6.239812346,"[128, 128, 128]"
1530130,29,Camden St - Jimmy Rabbittes - Bus Stop 1353,2498,53.3360462,-6.265414534,"[128, 128, 128]"
1530134,29,On Path Just Up From  ST Malachys AFC Edenmore On The Springdale Road,1135,53.38628195,-6.187741932,"[128, 128, 128]"
1530139,29,Barrow St - Grand Canal Dock Dart Station - Recycler,1930,53.33941736,-6.236648932,"[128, 128, 128]"
1530140,29,Westmoreland St - Weavers of Ireland,5450,53.34581598,-6.259231647,"[128, 128, 128]"
1530145,29,Westmoreland St - Opp. Westin at Bus Stop 320 - Recycler,7949,53.34554369,-6.259238832,"[128, 128, 128]"
1530151,29,Opp. CHQ - DCC Docklands Office - Recyler,1816,53.3479832,-6.247871295,"[128, 128, 128]"
1530152,29,Georges Quay - Tara St Station - Recycler,1135,53.34740857,-6.254643133,"[128, 128, 128]"
1530158,29,Connolly Station - Harbour Master Place - Recycler,908,53.35000561,-6.250277905,"[128, 128, 128]"
1530159,29,Hannover Quay - Spar - Recycler,908,53.34414773,-6.236308459,"[128, 128, 128]"
1530160,29,Mayor St. - Spar - Recycler,1362,53.3493948,-6.244817935,"[128, 128, 128]"
1530162,29,Edenmore - Tonlegee Road @ Bus Stop 961,1135,53.3910852,-6.17656414,"[128, 128, 128]"
1530163,29,A2/1- Percy Place- Old School Hotel,2498,53.33734193,-6.240370549,"[128, 128, 128]"
1530164,29,Camden St - Davitts Bar,2271,53.33565768,-6.265290181,"[128, 128, 128]"
1530257,29,Sandymount Green - Opp. Bennetss Auctioneers,340,53.33195315,-6.215679841,"[128, 128, 128]"
1530262,29,Merville Ave. - St Joespehs School Entrance,3633,53.36409193,-6.234062267,"[128, 128, 128]"
1530273,29,Sandymount Green - Opp. Cobblers Wardrobe,1022,53.33204745,-6.214908553,"[128, 128, 128]"
1530275,29,Sandymount Green - Residential Side,454,53.33167311,-6.215136223,"[128, 128, 128]"
1530801,29,Clontarf - Watermill Rd - Bus Stop 7728 - St Annes Park,1816,53.37483038,-6.166217813,"[128, 128, 128]"
1530802,29,Clontarf - Sybil Hill Rd - St Annes Park - Pedestrian X Over,2839,53.37211826,-6.194017573,"[128, 128, 128]"
1530803,29,Raheny - Watermill Rd - Bus Stop 7726 - Opp. Manor House View,1249,53.37690211,-6.17045193,"[128, 128, 128]"
1530807,29,Raheny - Howth Rd - Waterhill Rd - Opp. Butlers Pantry,454,53.37983221,-6.178068817,"[128, 128, 128]"
1530811,29,Howth Rd - Watermill Rd - St Annes Park Side,1135,53.37972651,-6.178272409,"[128, 128, 128]"
1530815,29,Raheny - Howth Rd - AIB - Bus Stop 535,1930,53.38024772,-6.177397282,"[128, 128, 128]"
1530827,29,Clontarf - St Gabriels Rd - Mace - Opp. Church,3747,53.36474303,-6.183932891,"[128, 128, 128]"
1530829,29,Mount Prospect Ave - St Annes Park Rose Garden Entrance,2952,53.36976803,-6.181493334,"[128, 128, 128]"
1530832,29,Clontarf - James Larkin Rd - Causeway Rd to Bull Island - Opp. Peace Tree,340,53.37383267,-6.164316117,"[128, 128, 128]"
2500447,29,"A4/2 - Mespil Rd, Canal Bank",340,53.33304333,-6.249116667,"[128, 128, 128]"
2502783,29,A4/2 - Waterloo Rd. - at Bus Stop 781 - at Starbucks,3066,53.33269245,-6.243666672,"[128, 128, 128]"
2502788,29,"A4/2 - Mespil Rd, Canal Bank",1135,53.33290333,-6.249653333,"[128, 128, 128]"
2502793,29,"A4/2 - Waterloo Rd, at Bus Stop 755",2044,53.32866275,-6.245415313,"[128, 128, 128]"
2502799,29,A4/2 - at seating beside the junction of Wellington Rd. & Pembroke Rd.,3406,53.33254955,-6.240486302,"[128, 128, 128]"
2502800,29,A2/1 - Northumberland Rd. Upper - at Bus Stop 490,3406,53.33662044,-6.238843505,"[128, 128, 128]"
2502802,29,A2/1 - Northumberland Rd. Lower - at Bus Stop 489,1476,53.33485383,-6.237235166,"[128, 128, 128]"
2502820,29,A2/1 - Northumberland Rd. Lower - at Bus Stop 413,1022,53.33401565,-6.236495048,"[128, 128, 128]"
2502821,29,A2/1 - Northumberland Rd. Lower - at Bus Stop 412,2498,53.33511333,-6.237336667,"[128, 128, 128]"
2502822,29,"A4/2 - Mespil Rd, Canal Bank, Opposite Mespil Hotel",1476,53.33344535,-6.247420106,"[128, 128, 128]"
500003068,29,James Joyce St- James Joyce Park- St. Marys Mansions,2157,53.35300747,-6.254254908,"[128, 128, 128]"
500003835,29,Wolfe Tone Park - off Jervis Street - On Paving,6245,53.34811913,-6.266799935,"[128, 128, 128]"
500004312,29,At Junction Of Sherrif Street Upper And New Wapping Street,1703,53.35018867,-6.234970438,"[128, 128, 128]"
500004318,29,Outside Bond House - New Wapping Street,1589,53.3497424,-6.235164313,"[128, 128, 128]"
500100105,29,Junction Vinegar Walk Mayor St,1930,53.34866123,-6.233932525,"[128, 128, 128]"
500100114,29,At Junction Of Castleforbes St And Mayor St,0,53.34852613,-6.231812909,"[255, 0, 0]"
1402234,3,A4/1 - Grand Canal - Luas Exit Opp Charlemont 21,113,53.33093145,-6.258733571,"[128, 128, 128]"
1500236,3,A4/2 - Baggot St. Lower - Donnybrook Fair,908,53.33364621,-6.244624242,"[128, 128, 128]"
1500239,3,A2/1 - Pembroke Rd. - at Embassy Grill Restaurant,340,53.32998346,-6.232498017,"[128, 128, 128]"
1500371,3,Pearse St. - Pearse Sq. Park Entrance - at Bus Stop 352,0,53.3429223,-6.242428007,"[128, 128, 128]"
1500432,3,A2/3 - AI - 9 - Sandymount Promenade,340,53.324825,-6.206493066,"[128, 128, 128]"
1500636,3,A4/2 - Baggot St. Lower - Behind Bus Stop at Craft Cleaners,340,53.33377221,-6.244691517,"[128, 128, 128]"
1500660,3,A4/2 - Baggot St. Lower - at Searsons Pub - at Pedestrian X Over,454,53.3331699,-6.243195534,"[128, 128, 128]"
1500688,3,A2/1 - Pembroke Rd. - at Bus Stop 487 - beside US Embassy,340,53.33084615,-6.23383896,"[128, 128, 128]"
1500699,3,A4/2 - Waterloo Rd. - at Bus Stop 779,454,53.32870359,-6.245144845,"[128, 128, 128]"
1500759,3,A4/2 - Baggot St. Lower - at Burger King,1022,53.33387,-6.244846667,"[128, 128, 128]"
1500834,3,A4/2 - Waterloo Rd. - at Bus Stop 753,454,53.33252673,-6.243524938,"[128, 128, 128]"
1504611,3,A2/3 - AG - 7 - Sandymount Promenade,0,53.32360167,-6.206245,"[255, 0, 0]"
1504613,3,A2/4 - AB - 2- Sandymount Promenade,340,53.320695,-6.205773333,"[128, 128, 128]"
1504615,3,A2/4 - AE - 5 - Sandymount Promenade,454,53.322465,-6.206116667,"[128, 128, 128]"
1504616,3,A2/3 - AJ - 10 - Sandymount Promenade,0,53.32552333,-6.20676,"[255, 0, 0]"
1504617,3,A2/4 - AD - 4- Sandymount Promenade,0,53.321735,-6.205966667,"[255, 0, 0]"
1504620,3,Shelbourne Rd- Ballsbridge Colege Of Futher Education,454,53.32991463,-6.231829451,"[128, 128, 128]"
1504621,3,"A4/2 - Mespil Rd, Beshoff Fish & Chips",794,53.33388383,-6.245598653,"[128, 128, 128]"
1504622,3,A2/3 - AH - 8 - Sandymount Promenade,1362,53.32420333,-6.206481667,"[0, 255, 0]"
1504624,3,"A2/1 - Pembroke Rd. - at Ballsbridge Hotel, beside Bus Stop",340,53.33156333,-6.234461667,"[128, 128, 128]"
1504625,3,A4/2 - Baggot St. Lower  - at Saba Restaurant,454,53.33353157,-6.244104872,"[128, 128, 128]"
1504627,3,A2/3 - AC - 3 - Sandymount Promenade,567,53.32779073,-6.208433756,"[128, 128, 128]"
1504628,3,A4/2 - Eastmoreland Place - at AIB,454,53.33305894,-6.242475634,"[128, 128, 128]"
1506392,3,Kilmainham Gaol Main Entrance Left,454,53.34192667,-6.308361667,"[128, 128, 128]"
1506396,3,Kilmainham Gaol Main Entrance Right,454,53.34195816,-6.308560359,"[128, 128, 128]"
1515439,3,East Essex St. - The Norseman Pub,1135,53.34545023,-6.26484276,"[128, 128, 128]"
1515452,3,Boardwalk - Millenium Bridge to Ha'penny Bridge  - Opp. Wooden Mills,227,53.34647768,-6.263500466,"[128, 128, 128]"
1515456,3,Boardwalk - Grattan Bridge to Millenium Bridge - Opp. No. 10,0,53.34607124,-6.266740048,"[128, 128, 128]"
1515458,3,Temple Bar - Fleet St. - Cafe Nero,794,53.34567964,-6.26184963,"[128, 128, 128]"
1515459,3,Heuston Station Entrance - Bus Stop at Taxi Rank - City Bound,113,53.34606167,-6.293968333,"[128, 128, 128]"
1515460,3,Boardwalk - Ha'penny Bridge to O'Connell Bridge - Opp. O'Connell's Bar,113,53.34725686,-6.260151404,"[128, 128, 128]"
1515461,3,A6/4 - Terenure Rd. East - Creative Asian Dining,454,53.31008491,-6.282692481,"[128, 128, 128]"
1515463,3,Boardwalk - Ha'penny Bridge to O'Connell Bridge - Opp. Sacrament Church,227,53.34696562,-6.261283017,"[128, 128, 128]"
1515464,3,A6/1 - Rathmines plaza Swan leisure,794,53.32482388,-6.265391697,"[128, 128, 128]"
1515465,3,Rosie Hackett Bridge meets Eden Quay,113,53.34789836,-6.257345257,"[128, 128, 128]"
1515484,3,Grattan Bridge - Wellington Quay Side,454,53.34542,-6.267603333,"[128, 128, 128]"
1515487,3,Manor St. - Centra - at corner of Arbour Hill,454,53.35050785,-6.281770477,"[128, 128, 128]"
1515488,3,Raheny - Macaris,0,53.38017567,-6.17400198,"[128, 128, 128]"
1515489,3,Boardwalk - Grattan Bridge to Millenium Bridge - Opp. Morrison Grill,0,53.3461732,-6.265772546,"[128, 128, 128]"
1515490,3,A4/4 - Ranelagh triangle at spar,454,53.32525783,-6.255167326,"[128, 128, 128]"
1515497,3,Smithfield - Dublin Bikes - Mater UCD,908,53.34966359,-6.277925189,"[128, 128, 128]"
1515498,3,Rosie Hackett Bridge meets Burgh Quay - Opp. Bermingham cameras,113,53.34738571,-6.257256732,"[128, 128, 128]"
1515499,3,Collins Ave. - Spar - Kitty Kiernans Pub,454,53.3768629,-6.223602183,"[128, 128, 128]"
1515500,3,Clontarf Rd. - Vernon Ave. - Outside Thunders Cafe,340,53.359175,-6.196275,"[128, 128, 128]"
1515501,3,A4/1 - The Barge - Grand Canal,454,53.33046764,-6.260672002,"[128, 128, 128]"
1515503,3,Swords Rd at Bus Stop 1639 - inbound - outside Magners Pharmacy,0,53.39653503,-6.245094501,"[128, 128, 128]"
1515504,3,Boyle Sports - Riordans Pub - Finglas Village,567,53.38922587,-6.299612193,"[128, 128, 128]"
1515549,3,Griffith Ave - Ardscoil Ris,0,53.36905311,-6.228995151,"[128, 128, 128]"
1515550,3,Boardwalk - Ha'penny Bridge to O'Connell Bridge - Opp. Tanning Salon,227,53.34681333,-6.2619,"[128, 128, 128]"
1515551,3,Parliament St. - Beef & Lobster,681,53.34418219,-6.267305501,"[128, 128, 128]"
1515552,3,Boardwalk - Millenium Bridge to Ha'penny Bridge  - Opp. Colour Works,0,53.34627634,-6.264609528,"[128, 128, 128]"
1515553,3,Clontarf Rd. - Vernon Ave. - Outside Spar & Roccos,454,53.35921833,-6.195936667,"[128, 128, 128]"
1515554,3,Smithfield Third Space corner Haymarket,454,53.34850035,-6.278505044,"[128, 128, 128]"
1515555,3,A4/1 - Grand Canal - Charlemont Luas Exit Opp Hotel,340,53.33087534,-6.258948907,"[128, 128, 128]"
1515556,3,Between Whitworth Rd & Grand Parade - outbound N1 - outside Spar,0,53.36217623,-6.259098381,"[128, 128, 128]"
1515557,3,Boardwalk - O'Connell Bridge to Rosie Hackett Bridge - Opp. Carlyle Club Townhouse,113,53.34758242,-6.258680986,"[128, 128, 128]"
1515558,3,Smithfield - Generator Bar,340,53.34821411,-6.278524687,"[128, 128, 128]"
1515559,3,Drumcondra Dart Starion at bus stop 17 - Outbound N1,794,53.36312204,-6.258361377,"[128, 128, 128]"
1515560,3,Heuston Station Opposite - Bus Stop - Outbound,454,53.34584833,-6.293701667,"[128, 128, 128]"
1515561,3,Aston Quay- Bus Stop 329- Riverside Shop,681,53.34625638,-6.261716676,"[128, 128, 128]"
1515564,3,A6/3 - Harolds Cross - Bus Stop 1343 - Opp. Coughlan’s Centra,908,53.32264621,-6.279425449,"[128, 128, 128]"
1515566,3,Manor St. - Bus Stop 1648 -Corner of Arbour Place,908,53.35096833,-6.28275,"[128, 128, 128]"
1515567,3,Cabra Rd - Bus Stop 78 - DCC Area Office,567,53.36116303,-6.284160956,"[128, 128, 128]"
1515568,3,A4/1 - Charlemont Court Opp 29-30 - Canal,908,53.33030545,-6.262483028,"[128, 128, 128]"
1515569,3,Super Value Finglas Village,113,53.39017259,-6.298413763,"[128, 128, 128]"
1515571,3,A6/2 - Portobello Quay - Grand Canal,681,53.33024072,-6.265512884,"[128, 128, 128]"
1515572,3,Supervalu - Ballymun,454,53.39519813,-6.264203643,"[128, 128, 128]"
1515573,3,Glasnevin avenue - Bus stop 139 - Tesco Express,681,53.39059767,-6.286549975,"[128, 128, 128]"
1515574,3,A6/2 - Portobello - Atlas Language School - Grand Canal,340,53.33019671,-6.264802298,"[128, 128, 128]"
1515576,3,Pappin Rd - Paddy Power - at shops,454,53.3857926,-6.265730153,"[128, 128, 128]"
1515577,3,Boardwalk - Grattan Bridge to Millenium Bridge - Opp. BG Solicitors,227,53.34602182,-6.267617755,"[128, 128, 128]"
1515578,3,Boardwalk - Ha'penny Bridge to O'Connell Bridge - Opp. Arlington Bar,113,53.34706579,-6.260884767,"[128, 128, 128]"
1515579,3,A4/1 - Grand Canal -  Charlemont Court,454,53.33032452,-6.262889796,"[128, 128, 128]"
1515580,3,Bank of Ireland Phibsboro - North Circular Rd.,454,53.36083375,-6.271833622,"[128, 128, 128]"
1515581,3,Smithfield - Maldron Hotel - Beside Parking Meter 5377,227,53.34941474,-6.27810536,"[128, 128, 128]"
1515582,3,Parliament St. - Porterhouse,454,53.34503219,-6.267429748,"[128, 128, 128]"
1515583,3,Boardwalk - Rosie Hackett Bridge to Butt Bridge - Opp. Tracey's Pharmacy,681,53.3479414,-6.256993848,"[128, 128, 128]"
1515584,3,Aston Quay - USIT - Bus Stop 325,681,53.34674236,-6.259753858,"[128, 128, 128]"
1515585,3,Wms 1393 - Right - Playground - Smithfield,227,53.34730184,-6.2785271,"[128, 128, 128]"
1515586,3,Burgh Quay - Bus Stop Outside Immigration Service,113,53.34742639,-6.256354325,"[128, 128, 128]"
1515588,3,Rosie Hackett Bridge meets Burgh Quay - Opp. Empire Casino,0,53.34735951,-6.257395209,"[128, 128, 128]"
1515589,3,Burgh Quay - Bus Stop Outside Immigration Service,567,53.3473207,-6.256970364,"[128, 128, 128]"
1515590,3,Smithfield - Luas Stop - Donuts & Coffee Shop,454,53.34699682,-6.277345419,"[128, 128, 128]"
1515593,3,Westmoreland St. - Circle k - Against Railing,1022,53.34661338,-6.259214271,"[128, 128, 128]"
1515594,3,Gratten Bridge - Boardwalk Side,908,53.34591167,-6.267798333,"[128, 128, 128]"
1515595,3,Boardwalk - Ha'penny Bridge to O'Connell Bridge - Opp. Arlington Hotel,113,53.34710667,-6.260563333,"[128, 128, 128]"
1515596,3,Aston Quay-outside The Dublin Barber,567,53.34649553,-6.260985054,"[128, 128, 128]"
1515597,3,Aston Quay - Supervalu,454,53.34647382,-6.26038172,"[128, 128, 128]"
1515598,3,Parliament St. - Turks Head,567,53.34488379,-6.267507813,"[128, 128, 128]"
1515599,3,Wms 1137 - Left - Smithfield Playground,454,53.34729723,-6.27853456,"[128, 128, 128]"
1515600,3,Smithfield - Costa Coffee - Beside Luas Line,567,53.34704833,-6.278723333,"[128, 128, 128]"
1515601,3,Temple Bar - Fleet St - Paddy Power,1362,53.345763,-6.260160734,"[0, 255, 0]"
1515602,3,Parliament St. - Spar,454,53.34467167,-6.267231667,"[128, 128, 128]"
1515604,3,Wms 1087 - Ballyfermot - Homesavers - Bus Stop 2656 (Left),454,53.34257125,-6.358520695,"[128, 128, 128]"
1515605,3,Essex St. East - Projects Art Centre,1249,53.3451065,-6.265804116,"[128, 128, 128]"
1515606,3,Boardwalk - Millenium Bridge to Ha'penny Bridge  - Opp. Unicef,0,53.34636261,-6.264046846,"[128, 128, 128]"
1515607,3,Essex St. West -Smock Alley Theatre,794,53.3446818,-6.268761983,"[128, 128, 128]"
1515609,3,Wms 1089 - Smithfield - Chopped,0,53.34810066,-6.278230141,"[128, 128, 128]"
1515612,3,Sandymount Village- Ped X Over- Artybaker,454,53.332028,-6.214817343,"[128, 128, 128]"
1516450,3,"Outside Spar, Hanover Quay",340,53.34407308,-6.236155684,"[128, 128, 128]"
1516630,3,Sunmerhill Parade - 16 Lowrys Pub,681,53.35758702,-6.248486077,"[128, 128, 128]"
1516631,3,Cornmarket - Farrow & Ball - at Bike Rack,454,53.34322728,-6.27587884,"[128, 128, 128]"
1516632,3,Chapelizod Plaza - Spar Shop,340,53.34926111,-6.344191424,"[128, 128, 128]"
1516635,3,Errigal Rd - at the Shops - Bus Stop 6094,567,53.3254192,-6.32127522,"[128, 128, 128]"
1516636,3,Forbes St corner Hanover Quay,340,53.34425418,-6.238370892,"[128, 128, 128]"
1516637,3,Cardiff Lane - Opp Starbucks - Ropewalk Way,567,53.34557643,-6.240550655,"[128, 128, 128]"
1516638,3,Cooley Rd - Main Entrance to Childrens Hospital,567,53.3266952,-6.317335385,"[128, 128, 128]"
